timestamp,attack_type,src_ip,dst_ip,dst_port,protocol,info
1752732340.419655,BruteForce,151.101.198.248,192.168.1.42,63017,,Attempts: 300
1752732470.888785,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752732947.628896,PortScan,192.168.1.42,,,,Ports scanned: 200
1752732948.094532,PortScan,192.168.1.42,,,,Ports scanned: 200
1752732948.530856,PortScan,192.168.1.42,,,,Ports scanned: 200
1752732948.965564,PortScan,192.168.1.42,,,,Ports scanned: 200
1752732949.403219,PortScan,192.168.1.42,,,,Ports scanned: 200
1752732949.829726,PortScan,192.168.1.42,,,,Ports scanned: 200
1752732960.068878,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752732960.090804,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752732960.118176,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752732960.129006,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752732960.138466,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752732960.154693,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752732960.156608,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752732960.171236,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752732960.200801,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752732960.212245,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752732960.248898,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752732960.26629,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733369.705495,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733369.720403,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733369.813093,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733374.520704,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733374.536013,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733374.552057,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733374.567538,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733374.587349,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733374.597919,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733374.618572,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733374.627319,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733547.858747,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733547.873988,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733547.88479,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733547.892951,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733547.947287,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733549.163613,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733549.180393,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733549.192659,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733549.204189,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733549.244486,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733552.631239,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733552.647071,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733552.659513,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733552.671292,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733552.68863,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733552.699431,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733552.711063,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733552.726237,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733552.738701,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733757.693209,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733757.739514,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733762.505033,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733762.514999,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733762.52846,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733762.540711,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733762.5516,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733762.564763,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733762.575589,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733762.587907,BruteForce,151.101.198.248,192.168.1.42,63276,,Attempts: 300
1752733949.26005,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733949.29125,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733950.9412,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733950.973626,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733950.99895,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752733951.011287,BruteForce,23.206.229.79,192.168.1.42,62819,,Attempts: 300
1752734180.511837,PortScan,192.168.1.42,,,,Ports scanned: 200
1752734180.949938,PortScan,192.168.1.42,,,,Ports scanned: 200
1752734181.38814,PortScan,192.168.1.42,,,,Ports scanned: 200
1752734181.826201,PortScan,192.168.1.42,,,,Ports scanned: 200
1752734182.265121,PortScan,192.168.1.42,,,,Ports scanned: 200
1752734182.706237,PortScan,192.168.1.42,,,,Ports scanned: 200
1752734363.408262,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734363.462287,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734363.496655,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734363.543461,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734363.607767,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734363.636013,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734363.711954,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734363.734359,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734363.77289,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734539.572327,BruteForce,23.206.229.69,192.168.1.42,63470,,Attempts: 300
1752734539.681834,BruteForce,23.206.229.69,192.168.1.42,63470,,Attempts: 300
1752734544.19919,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734544.232477,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734544.261698,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734544.293408,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734544.3206,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734544.349534,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734544.376113,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734544.400514,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734544.424928,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734544.448281,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734546.003426,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734546.027572,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734546.051521,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734546.073907,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734546.094471,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734546.121225,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734546.14118,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734546.204453,BruteForce,23.206.229.69,192.168.1.42,63470,,Attempts: 300
1752734546.322278,BruteForce,23.206.229.69,192.168.1.42,63470,,Attempts: 300
1752734551.470529,BruteForce,192.168.1.42,151.101.198.248,443,,Attempts: 300
1752734551.475569,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.493817,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.51584,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.534428,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.550425,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.568711,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.587027,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.603455,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.624182,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.638863,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.653861,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.667228,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.684435,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.696953,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.713711,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.724116,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734551.739928,DDoS,,192.168.1.42,,,Packets/sec: 5001
1752734551.741329,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734701.505378,BruteForce,23.206.229.69,192.168.1.42,63470,,Attempts: 300
1752734702.839427,BruteForce,23.206.229.69,192.168.1.42,63470,,Attempts: 300
1752734702.850778,BruteForce,23.206.229.69,192.168.1.42,63470,,Attempts: 300
1752734702.864285,BruteForce,23.206.229.69,192.168.1.42,63470,,Attempts: 300
1752734702.899217,BruteForce,23.206.229.69,192.168.1.42,63470,,Attempts: 300
1752734702.911733,BruteForce,23.206.229.69,192.168.1.42,63470,,Attempts: 300
1752734702.922505,BruteForce,23.206.229.69,192.168.1.42,63470,,Attempts: 300
1752734706.348597,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.363212,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.375787,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.390214,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.402228,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.414226,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.429458,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.442289,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.451861,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.464009,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.575084,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.585643,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.598001,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.60915,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.621161,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.631736,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.638458,DDoS,,192.168.1.42,,,Packets/sec: 5001
1752734706.643803,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.656536,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.666383,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.678217,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752734706.690251,BruteForce,151.101.198.248,192.168.1.42,63434,,Attempts: 300
1752735070.558623,BruteForce,23.206.229.73,192.168.1.42,63536,,Attempts: 300
1752735070.615691,BruteForce,23.206.229.73,192.168.1.42,63536,,Attempts: 300
1752735070.662475,BruteForce,23.206.229.73,192.168.1.42,63536,,Attempts: 300
1752735070.766907,BruteForce,23.206.229.73,192.168.1.42,63536,,Attempts: 300
1752735070.826826,BruteForce,23.206.229.73,192.168.1.42,63536,,Attempts: 300
1752735070.89082,BruteForce,23.206.229.73,192.168.1.42,63536,,Attempts: 300
1752735070.947759,BruteForce,23.206.229.73,192.168.1.42,63536,,Attempts: 300
1752735075.406553,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735075.443309,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735075.474892,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735075.507781,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735075.541495,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735075.572857,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735075.606752,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735075.640028,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735075.673244,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735292.42563,BruteForce,23.206.229.73,192.168.1.42,63536,,Attempts: 300
1752735292.477752,BruteForce,23.206.229.73,192.168.1.42,63536,,Attempts: 300
1752735292.547569,BruteForce,23.206.229.73,192.168.1.42,63536,,Attempts: 300
1752735292.591397,BruteForce,23.206.229.73,192.168.1.42,63536,,Attempts: 300
1752735292.62989,BruteForce,23.206.229.73,192.168.1.42,63536,,Attempts: 300
1752735297.390299,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735297.424277,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735297.450468,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735297.478797,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735297.5068,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735297.536481,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735297.642762,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735297.645345,Exfiltration,151.101.198.248,,,,Total bytes sent: 50000340.0
1752735297.646228,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735297.67514,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752735297.705937,BruteForce,151.101.198.248,192.168.1.42,63546,,Attempts: 300
1752784318.336433,BruteForce,74.125.157.137,192.168.1.42,58173,,Attempts: 300
1752784319.466799,BruteForce,74.125.170.71,192.168.1.42,58539,,Attempts: 300
1752784320.882678,BruteForce,74.125.170.71,192.168.1.42,58539,,Attempts: 300
1752784320.926338,BruteForce,74.125.170.71,192.168.1.42,58539,,Attempts: 300
1752784322.361469,BruteForce,74.125.157.41,192.168.1.42,52477,,Attempts: 300
1752784322.40702,BruteForce,74.125.157.41,192.168.1.42,52477,,Attempts: 300
1752784323.596529,BruteForce,74.125.170.73,192.168.1.42,61895,,Attempts: 300
1752784325.383007,BruteForce,74.125.170.71,192.168.1.42,58539,,Attempts: 300
1752784325.409847,BruteForce,74.125.170.71,192.168.1.42,58539,,Attempts: 300
1752784326.229671,BruteForce,173.194.167.74,192.168.1.42,62514,,Attempts: 300
1752784326.311048,BruteForce,173.194.167.74,192.168.1.42,62514,,Attempts: 300
1752784330.615212,BruteForce,173.194.167.74,192.168.1.42,62514,,Attempts: 300
1752784330.667622,BruteForce,173.194.167.74,192.168.1.42,62514,,Attempts: 300
1752784330.710837,BruteForce,173.194.167.74,192.168.1.42,62514,,Attempts: 300
1752784330.9062,BruteForce,173.194.8.230,192.168.1.42,55336,,Attempts: 300
1752784330.951648,BruteForce,173.194.8.230,192.168.1.42,55336,,Attempts: 300
1752784330.989256,BruteForce,173.194.8.230,192.168.1.42,55336,,Attempts: 300
1752784331.024014,BruteForce,173.194.8.230,192.168.1.42,55336,,Attempts: 300
1752784331.07314,BruteForce,172.217.14.78,192.168.1.42,51938,,Attempts: 300
1752784332.967092,BruteForce,142.250.72.150,192.168.1.42,56272,,Attempts: 300
1752784335.772075,BruteForce,173.194.8.230,192.168.1.42,55336,,Attempts: 300
1752784335.794383,BruteForce,173.194.8.230,192.168.1.42,55336,,Attempts: 300
1752784338.556362,BruteForce,173.194.8.230,192.168.1.42,55336,,Attempts: 300
1752784338.565446,BruteForce,192.168.1.42,173.194.8.230,443,,Attempts: 300
1752784338.57766,BruteForce,173.194.8.230,192.168.1.42,55336,,Attempts: 300
1752784342.798606,BruteForce,173.194.8.230,192.168.1.42,55336,,Attempts: 300
1752784342.816449,BruteForce,173.194.8.230,192.168.1.42,55336,,Attempts: 300
1752784347.793557,BruteForce,173.194.8.230,192.168.1.42,55336,,Attempts: 300
1752784347.804211,BruteForce,173.194.8.230,192.168.1.42,55336,,Attempts: 300
1752784350.250813,BruteForce,173.194.8.230,192.168.1.42,55336,,Attempts: 300
1752784350.263944,BruteForce,173.194.8.230,192.168.1.42,55336,,Attempts: 300
1752784383.710493,BruteForce,173.194.167.74,192.168.1.42,52167,,Attempts: 300
1752784383.762734,BruteForce,173.194.167.74,192.168.1.42,52167,,Attempts: 300
1752784383.799804,BruteForce,173.194.167.74,192.168.1.42,52167,,Attempts: 300
1752784384.51748,BruteForce,173.194.12.167,192.168.1.42,52957,,Attempts: 300
1752784384.57931,BruteForce,173.194.12.167,192.168.1.42,52957,,Attempts: 300
1752784386.832596,BruteForce,173.194.12.167,192.168.1.42,52957,,Attempts: 300
1752784388.401862,BruteForce,173.194.12.167,192.168.1.42,52957,,Attempts: 300
1752784388.444269,BruteForce,173.194.12.167,192.168.1.42,52957,,Attempts: 300
1752784388.688154,BruteForce,74.125.170.71,192.168.1.42,62465,,Attempts: 300
1752784388.725941,BruteForce,74.125.170.71,192.168.1.42,62465,,Attempts: 300
1752784390.157861,BruteForce,74.125.170.71,192.168.1.42,62465,,Attempts: 300
1752784390.184057,BruteForce,74.125.170.71,192.168.1.42,62465,,Attempts: 300
1752784390.277966,BruteForce,74.125.170.71,192.168.1.42,62465,,Attempts: 300
1752784392.632331,BruteForce,173.194.8.169,192.168.1.42,50287,,Attempts: 300
1752784402.119784,BruteForce,74.125.170.71,192.168.1.42,62465,,Attempts: 300
1752784402.142216,BruteForce,74.125.170.71,192.168.1.42,62465,,Attempts: 300
1752784402.181346,BruteForce,74.125.170.71,192.168.1.42,62465,,Attempts: 300
1752784402.190617,BruteForce,74.125.170.71,192.168.1.42,62465,,Attempts: 300
1752784402.459025,BruteForce,173.194.12.167,192.168.1.42,52957,,Attempts: 300
1752784402.493996,BruteForce,173.194.12.167,192.168.1.42,52957,,Attempts: 300
1752784404.423771,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784404.458343,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784407.785156,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784408.205122,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784408.228262,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784408.248298,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784408.364335,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784408.375479,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784408.376236,BruteForce,192.168.1.42,173.194.167.136,443,,Attempts: 300
1752784408.394423,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784408.403379,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784411.517848,BruteForce,74.125.157.6,192.168.1.42,53272,,Attempts: 300
1752784411.560415,BruteForce,74.125.157.6,192.168.1.42,53272,,Attempts: 300
1752784411.604472,BruteForce,74.125.157.6,192.168.1.42,53272,,Attempts: 300
1752784411.645234,BruteForce,74.125.157.6,192.168.1.42,53272,,Attempts: 300
1752784411.776945,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784411.78872,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784411.803723,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784420.288336,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784420.297746,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784420.309373,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784424.916704,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784424.925598,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784430.915256,BruteForce,173.194.167.136,192.168.1.42,61347,,Attempts: 300
1752784471.570889,BruteForce,173.194.8.104,192.168.1.42,52072,,Attempts: 300
1752784474.563528,BruteForce,172.217.14.78,192.168.1.42,51938,,Attempts: 300
1752784475.693332,BruteForce,74.125.157.138,192.168.1.42,52000,,Attempts: 300
1752784475.762792,BruteForce,74.125.157.138,192.168.1.42,52000,,Attempts: 300
1752784476.791139,BruteForce,173.194.8.105,192.168.1.42,64789,,Attempts: 300
1752784476.836446,BruteForce,173.194.8.105,192.168.1.42,64789,,Attempts: 300
1752784477.478013,BruteForce,173.194.167.106,192.168.1.42,60083,,Attempts: 300
1752784477.530243,BruteForce,173.194.167.106,192.168.1.42,60083,,Attempts: 300
1752784482.524853,BruteForce,173.194.167.106,192.168.1.42,60083,,Attempts: 300
1752784482.553945,BruteForce,173.194.167.106,192.168.1.42,60083,,Attempts: 300
1752784482.602968,BruteForce,173.194.167.106,192.168.1.42,60083,,Attempts: 300
1752784482.626711,BruteForce,173.194.167.106,192.168.1.42,60083,,Attempts: 300
1752784482.652433,BruteForce,173.194.167.106,192.168.1.42,60083,,Attempts: 300
1752784484.781376,BruteForce,173.194.8.105,192.168.1.42,64789,,Attempts: 300
1752784484.80655,BruteForce,173.194.8.105,192.168.1.42,64789,,Attempts: 300
1752784484.831855,BruteForce,192.168.1.42,172.217.14.78,443,,Attempts: 300
1752784484.836156,BruteForce,173.194.8.105,192.168.1.42,64789,,Attempts: 300
1752784486.267427,BruteForce,173.194.8.105,192.168.1.42,64789,,Attempts: 300
1752784486.291556,BruteForce,173.194.8.105,192.168.1.42,64789,,Attempts: 300
1752784486.583123,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784486.644609,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784486.692635,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784486.754281,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784488.672943,BruteForce,172.217.14.78,192.168.1.42,51938,,Attempts: 300
1752784492.061181,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784492.102618,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784492.137335,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784497.403495,BruteForce,192.168.1.42,74.125.170.73,443,,Attempts: 300
1752784497.405933,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784503.446227,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784508.356397,BruteForce,173.194.8.230,192.168.1.42,57875,,Attempts: 300
1752784508.392048,BruteForce,173.194.8.230,192.168.1.42,57875,,Attempts: 300
1752784508.426127,BruteForce,173.194.8.230,192.168.1.42,57875,,Attempts: 300
1752784509.668325,BruteForce,74.125.157.135,192.168.1.42,55196,,Attempts: 300
1752784509.718758,BruteForce,74.125.157.135,192.168.1.42,55196,,Attempts: 300
1752784509.967537,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784509.994829,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784510.020901,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784510.044073,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784510.065893,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784511.088801,BruteForce,173.194.8.230,192.168.1.42,57875,,Attempts: 300
1752784511.11543,BruteForce,173.194.8.230,192.168.1.42,57875,,Attempts: 300
1752784511.139649,BruteForce,173.194.8.230,192.168.1.42,57875,,Attempts: 300
1752784511.162379,BruteForce,173.194.8.230,192.168.1.42,57875,,Attempts: 300
1752784512.453032,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784512.472914,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784512.494677,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784512.513609,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784512.524451,BruteForce,192.168.1.42,74.125.170.73,443,,Attempts: 300
1752784513.696919,BruteForce,74.125.170.73,192.168.1.42,60635,,Attempts: 300
1752784555.544507,BruteForce,74.125.157.9,192.168.1.42,49185,,Attempts: 300
1752784555.596301,BruteForce,74.125.157.9,192.168.1.42,49185,,Attempts: 300
1752784555.640812,BruteForce,74.125.157.9,192.168.1.42,49185,,Attempts: 300
1752784556.905138,BruteForce,74.125.157.161,192.168.1.42,62545,,Attempts: 300
1752784556.95333,BruteForce,74.125.157.161,192.168.1.42,62545,,Attempts: 300
1752784558.91672,BruteForce,74.125.157.9,192.168.1.42,49185,,Attempts: 300
1752784558.946589,BruteForce,74.125.157.9,192.168.1.42,49185,,Attempts: 300
1752784558.969258,BruteForce,74.125.157.9,192.168.1.42,49185,,Attempts: 300
1752784567.421129,BruteForce,74.125.157.9,192.168.1.42,49185,,Attempts: 300
1752784567.440013,BruteForce,192.168.1.42,74.125.157.9,443,,Attempts: 300
1752784567.442601,BruteForce,74.125.157.9,192.168.1.42,49185,,Attempts: 300
1752784567.464463,BruteForce,74.125.157.9,192.168.1.42,49185,,Attempts: 300
1752784573.577701,BruteForce,74.125.157.9,192.168.1.42,49185,,Attempts: 300
1752784573.597236,BruteForce,74.125.157.9,192.168.1.42,49185,,Attempts: 300
1752784610.526609,BruteForce,173.194.8.72,192.168.1.42,57444,,Attempts: 300
1752784610.577201,BruteForce,173.194.8.72,192.168.1.42,57444,,Attempts: 300
1752784610.628221,BruteForce,173.194.8.72,192.168.1.42,57444,,Attempts: 300
1752784611.927255,BruteForce,173.194.12.168,192.168.1.42,62577,,Attempts: 300
1752784612.01291,BruteForce,173.194.12.168,192.168.1.42,62577,,Attempts: 300
1752784614.956524,BruteForce,173.194.8.72,192.168.1.42,57444,,Attempts: 300
1752784614.99425,BruteForce,173.194.8.72,192.168.1.42,57444,,Attempts: 300
1752784615.029091,BruteForce,173.194.8.72,192.168.1.42,57444,,Attempts: 300
1752784645.497565,BruteForce,74.125.157.164,192.168.1.42,55030,,Attempts: 300
1752784645.561724,BruteForce,74.125.157.164,192.168.1.42,55030,,Attempts: 300
1752784645.603325,BruteForce,74.125.157.164,192.168.1.42,55030,,Attempts: 300
1752784646.835904,BruteForce,173.194.8.73,192.168.1.42,62213,,Attempts: 300
1752784646.885697,BruteForce,173.194.8.73,192.168.1.42,62213,,Attempts: 300
1752784651.015085,BruteForce,74.125.157.164,192.168.1.42,55030,,Attempts: 300
